query_id,query,run_variant,ok,http_status,total_results,inspiration_count,matched_template_count,gallery_prompt_count,zero_result,low_result,rewrite_triggered,relevance_label,relevance_score,primary_failure_reason,semantic_drift,original_intent_preserved,judgeable_count,relevant_count,partial_count,irrelevant_count,top5_titles
V004,figure,candidate_2026-07-22_0e794cd9,true,200,98,80,18,0,false,false,false,PASS,55,,MINOR,PARTIALLY,5,2,3,0,"[""chinese figure fengshenbang"",""chinese figure mudan ting"",""chinese figure water margin"",""body movement verbs set1"",""body movement verbs set2""]"
V005,毛绒玩具,candidate_2026-07-22_0e794cd9,true,200,41,5,36,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""cute cat fish"",""brain care cute cartoon"",""chiikawa 2026"",""octopus"",""jing di zhi wa 1""]"
V006,plush,candidate_2026-07-22_0e794cd9,true,200,6,5,1,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""China"",""Germany"",""Japan"",""UK"",""USA""]"
V007,娃娃,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact""]"
V008,doll,candidate_2026-07-22_0e794cd9,true,200,7,5,2,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""Mode 1 Alphabet Phonics | Letter Dd (purple letter) | Top right example: dog | Bottom 4 items: duck, doll, drum, desk"",""busan boogi duck"",""curi ai robot keyring mug notebook pen set"",""boogi alpaca"",""ancient bronze beast merchandise collection""]"
V009,吉祥物,candidate_2026-07-22_0e794cd9,true,200,43,34,9,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""coca cola fizz"",""curify ai curi"",""lego brixo"",""spotify soni"",""MBTI personalities as kawaii Japanese mascot characters""]"
V010,mascot,candidate_2026-07-22_0e794cd9,true,200,55,43,12,0,false,false,false,PASS,95,,NONE,YES,5,4,1,0,"[""coca cola fizz"",""curify ai curi"",""lego brixo"",""spotify soni"",""bear""]"
V011,卡通形象,candidate_2026-07-22_0e794cd9,true,200,15,9,6,0,false,false,false,PARTIAL,47,,MINOR,PARTIALLY,5,3,0,2,"[""carnage"",""adventurer max"",""athlete zoe"",""heart"",""shin chan""]"
V012,character,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V013,贴纸,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,false,PASS,62,,MINOR,PARTIALLY,5,4,0,1,"[""athlete zoe"",""brunch"",""coffee pasta"",""korean"",""thai""]"
V014,sticker,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""ancient bronze beast mood sticker collection"",""Andrew Tate (Top G) viral meme sticker pack & merch collection"",""Cristiano Ronaldo (CR7) viral meme sticker pack & merch collection"",""Elon Musk (Tech Meme) viral meme sticker pack & merch collection"",""Erling Haaland (Football Star) viral meme sticker pack & merch collection""]"
V015,钥匙扣,candidate_2026-07-22_0e794cd9,true,200,19,16,3,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V016,keychain,candidate_2026-07-22_0e794cd9,true,200,19,16,3,0,false,false,false,FAIL,17,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""curi ai robot full merch collection"",""curi ai robot keyring mug notebook pen set"",""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal""]"
V017,收藏品,candidate_2026-07-22_0e794cd9,true,200,18,16,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""alleniverson"",""manuginobili"",""stevenash"",""shaquilleoneal"",""timduncan""]"
V018,collectible,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,PARTIAL,47,,MINOR,PARTIALLY,5,2,0,3,"[""蒙奇·D·路飞红色丝带礼物主题极简插画海报"",""Neymar, Brazil national team yellow home kit"",""cristiano ronaldo portugal 7"",""erling haaland norway 9"",""kylian mbappe france 10""]"
V019,盲盒,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,PARTIAL,30,,MINOR,PARTIALLY,5,0,4,1,"[""van gogh mystery box"",""lifting box"",""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal""]"
V020,blind box,candidate_2026-07-22_0e794cd9,true,200,37,14,23,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""van gogh mystery box"",""blessing dragon"",""ancient bronze beast merchandise collection"",""lifting box"",""bronze rabbit qingqing""]"
V021,动作人偶,candidate_2026-07-22_0e794cd9,true,200,40,5,35,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""steve jobs"",""freud"",""mozart"",""picasso"",""andy warhol""]"
V022,action figure,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""body movement verbs set1"",""body movement verbs set2"",""body movement verbs set3"",""body movement verbs set4"",""bruce lee""]"
V023,泰迪熊,candidate_2026-07-22_0e794cd9,true,200,7,4,3,0,false,false,true,FAIL,14,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,4,1,0,3,"[""teddy"",""poodle teddy"",""bear"",""panda""]"
V024,teddy bear,candidate_2026-07-22_0e794cd9,true,200,84,4,80,0,false,false,true,PARTIAL,28,,MINOR,PARTIALLY,4,0,3,1,"[""bear"",""panda"",""teddy"",""poodle teddy""]"
V025,扭蛋,candidate_2026-07-22_0e794cd9,true,200,11,5,6,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""hobbies actions"",""home outdoor actions"",""physical actions"",""transport actions"",""sun wukong""]"
V026,capsule toy,candidate_2026-07-22_0e794cd9,true,200,82,1,81,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""woody buzz toy story""]"
V027,卡牌,candidate_2026-07-22_0e794cd9,true,200,83,3,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,3,0,0,3,"[""Gambit"",""istp cool wild rose female"",""resource environmental carrying capacity""]"
V028,trading card,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""kevendurant"",""kobebryant"",""lebronjames"",""stephencurry"",""alleniverson""]"
V029,模型,candidate_2026-07-22_0e794cd9,true,200,59,51,8,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Barcelona, Spain"",""Barcelona"",""Mumbai"",""Oaxaca"",""Cairo""]"
V030,model kit,candidate_2026-07-22_0e794cd9,true,200,94,14,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""nvidia strategy 03 more for more"",""Lyon"",""AI/ML Job Orchestration"",""Japan fan look — Adidas cap + Samurai Blue crop top + black shorts"",""Japan fan look — headband + scarf + casual denim + knee socks""]"
V031,雕像,candidate_2026-07-22_0e794cd9,true,200,6,5,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""ghibli vs mappa"",""kyotoani vs ufotable 1"",""kyotoani vs ufotable 2"",""pixar vs dreamworks"",""wit vs ufotable""]"
V032,statue,candidate_2026-07-22_0e794cd9,true,200,2,1,1,0,false,true,true,PASS,100,,NONE,YES,1,1,0,0,"[""statue of liberty""]"
V033,帆布袋,candidate_2026-07-22_0e794cd9,true,200,13,10,3,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V034,tote bag,candidate_2026-07-22_0e794cd9,true,200,25,20,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V035,手机壳,candidate_2026-07-22_0e794cd9,true,200,11,10,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V036,phone case,candidate_2026-07-22_0e794cd9,true,200,23,18,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V037,徽章,candidate_2026-07-22_0e794cd9,true,200,38,33,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""acmilan"",""argentina"",""atleticomadrid"",""barcelona"",""galileo galilei vs nicolaus copernicus""]"
V038,badge,candidate_2026-07-22_0e794cd9,true,200,35,30,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""galileo galilei vs nicolaus copernicus"",""genghis khan vs attila the hun"",""napoleon bonaparte vs alexander the great"",""nikola tesla vs thomas edison"",""queen cleopatra vs queen himiko""]"
V039,胸针,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V040,enamel pin,candidate_2026-07-22_0e794cd9,true,200,86,5,81,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sun wukong"",""zhu bajie"",""crayon shinchan shinnosuke nohara"",""aging society impact"",""declining fertility rate""]"
V041,冰箱贴,candidate_2026-07-22_0e794cd9,true,200,36,9,27,0,false,false,true,PARTIAL,7,,MODERATE,PARTIALLY,5,0,3,2,"[""nanjing landmarks"",""yangzhou landmarks"",""chef kitchen"",""kitchen"",""kitchen utensils""]"
V042,magnet,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""nanjing landmarks"",""yangzhou landmarks""]"
V043,挂绳,candidate_2026-07-22_0e794cd9,true,200,11,10,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V044,lanyard,candidate_2026-07-22_0e794cd9,true,200,11,10,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V045,迷你手办,candidate_2026-07-22_0e794cd9,true,200,7,5,2,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""new york"",""Oaxaca"",""London"",""san francisco"",""wuhan""]"
V046,mini figure,candidate_2026-07-22_0e794cd9,true,200,97,80,17,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""cristiano ronaldo portugal 7"",""erling haaland norway 9"",""kylian mbappe france 10"",""byzantine tang"",""ming renaissance""]"
V047,潮流公仔,candidate_2026-07-22_0e794cd9,true,200,26,5,21,0,false,false,true,PARTIAL,29,,MINOR,PARTIALLY,3,0,2,1,"[""Tang horse figurine as ride-share driver"",""Tang horse figurine ride-share driver"",""van gogh mystery box"",""蒙奇·D·路飞红色丝带礼物主题极简插画海报"",""Neymar, Brazil national team yellow home kit""]"
V048,vinyl toy,candidate_2026-07-22_0e794cd9,true,200,14,1,13,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""woody buzz toy story""]"
V049,潮流手办,candidate_2026-07-22_0e794cd9,true,200,11,5,6,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Tang horse figurine as ride-share driver"",""Tang horse figurine ride-share driver"",""blue whale"",""brain"",""desert snow""]"
V050,pop figure,candidate_2026-07-22_0e794cd9,true,200,98,80,18,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""michael jackson"",""Andrew Tate (Top G) viral meme sticker pack & merch collection"",""Cristiano Ronaldo (CR7) viral meme sticker pack & merch collection"",""Elon Musk (Tech Meme) viral meme sticker pack & merch collection"",""Erling Haaland (Football Star) viral meme sticker pack & merch collection""]"
V051,惊喜盒子,candidate_2026-07-22_0e794cd9,true,200,83,5,78,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V052,mystery box,candidate_2026-07-22_0e794cd9,true,200,95,15,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,MODERATE,PARTIALLY,5,0,1,4,"[""van gogh mystery box"",""mystery thriller"",""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal""]"
V053,挂件,candidate_2026-07-22_0e794cd9,true,200,9,5,4,0,false,false,true,PASS,62,,MINOR,PARTIALLY,5,2,2,1,"[""angel fountain cherub aquamarine pendant"",""lotus pond mother of pearl aqua gem pendant"",""pendant"",""MODERN LUXURY CHARCOAL RESIDENCE, dark black header background, tagline: BOLD · REFINED · TIMELESS · SOPHISTICATED, color palette: Charcoal, Espresso, Taupe, Warm Brass, Smoked Glass, Soft Linen, materials: Dark Marble, Black Oak, Brushed Brass, Smoked Glass, Concrete Plaster, core furniture: velvet sectional sofa, marble round coffee table, brass open shelving, leather lounge armchair, lighting: sculptural ring pendant, linear ceiling lamp, brass wall sconce, dome table lamp, decor accents: brass hardware, fluted glass, velvet fabric, abstract wall art, ceramic vases, styling scene: dark marble & brass open dining living space, finishing lay collage: dark velvet, marble slab, brass tableware, core keywords: Dark & Dramatic, Layered Textures, Warm Metals, Sculptural Lighting, Refined Luxury, Urban Sophistication"",""diamond jewelry""]"
V054,charm,candidate_2026-07-22_0e794cd9,true,200,6,5,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""friends"",""howls moving castle"",""neighbor totoro"",""ponyo"",""shin chan""]"
V055,马克杯,candidate_2026-07-22_0e794cd9,true,200,16,13,3,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V056,collectible mug,candidate_2026-07-22_0e794cd9,true,200,28,21,7,0,false,false,true,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""Office stationery & computer desk supplies clay icons, laptop, keyboard, printer, notebook, desk lamp, coffee mug, office chair, calculator, clipboard, folder, stapler, paper clip"",""blessing dragon"",""deer travel journal"",""ink fox scholar"",""van gogh mystery box""]"
V057,抱枕,candidate_2026-07-22_0e794cd9,true,200,14,12,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V058,plush pillow,candidate_2026-07-22_0e794cd9,true,200,87,5,82,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""sha wujing"",""paper cutting"",""buddha jumps over the wall"",""four joy meatballs"",""kung pao chicken""]"
V059,拼图,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""van gogh mfa boston"",""van gogh mystery box""]"
V060,puzzle,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V061,积木,candidate_2026-07-22_0e794cd9,true,200,11,5,6,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""empire state building"",""cash buffer and compound magic 5"",""blood building foods"",""Meta lays off 8,000 workers and pivots with $115M America's Workforce Academy — crowd of office workers walking out of glass-and-stone Meta headquarters carrying cardboard 'PERSONAL ITEMS' boxes, prominent 'meta' wordmark + infinity-loop logo on the building, Meta blue #1877F2 as the single accent color on the logo signage only"",""woody buzz toy story""]"
V062,building blocks,candidate_2026-07-22_0e794cd9,true,200,15,10,5,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""beach starfish anime"",""deep ocean whale shark"",""flamingo ocean sunset"",""gradient betta fish"",""summer pink resort""]"
V063,公仔盒,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,PARTIAL,7,,MODERATE,PARTIALLY,5,0,3,2,"[""van gogh mystery box"",""lifting box"",""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal""]"
V064,sticker pack,candidate_2026-07-22_0e794cd9,true,200,89,74,15,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""Andrew Tate (Top G) viral meme sticker pack & merch collection"",""Cristiano Ronaldo (CR7) viral meme sticker pack & merch collection"",""Elon Musk (Tech Meme) viral meme sticker pack & merch collection"",""Erling Haaland (Football Star) viral meme sticker pack & merch collection"",""Harry Kane England Chibi Sticker Pack""]"
V065,文创手办,candidate_2026-07-22_0e794cd9,true,200,15,5,10,0,false,false,true,PARTIAL,20,,MINOR,PARTIALLY,5,0,2,3,"[""Tang horse figurine as ride-share driver"",""Tang horse figurine ride-share driver"",""buddha jumps over the wall"",""four joy meatballs"",""kung pao chicken""]"
V066,cultural relic figure,candidate_2026-07-22_0e794cd9,true,200,98,80,18,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""queen cleopatra vs queen himiko"",""famous painters"",""great architects"",""iconic writers"",""legendary composers""]"
V067,博物馆文创,candidate_2026-07-22_0e794cd9,true,200,27,24,3,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""dunhuang mogao grottoes"",""four sheep square zun"",""simu wu ding"",""terracotta warriors"",""yuewang goujian sword""]"
V068,museum souvenir,candidate_2026-07-22_0e794cd9,true,200,48,6,42,0,false,false,true,PARTIAL,35,,MINOR,PARTIALLY,5,0,4,1,"[""van gogh mfa boston"",""van gogh mystery box"",""terracotta warriors"",""At the Museum"",""nanjing landmarks""]"
V069,国潮公仔,candidate_2026-07-22_0e794cd9,true,200,26,5,21,0,false,false,true,PARTIAL,29,,MINOR,PARTIALLY,3,0,2,1,"[""Tang horse figurine as ride-share driver"",""Tang horse figurine ride-share driver"",""van gogh mystery box"",""蒙奇·D·路飞红色丝带礼物主题极简插画海报"",""Neymar, Brazil national team yellow home kit""]"
V070,IP figure,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""chinese figure fengshenbang"",""chinese figure mudan ting"",""chinese figure water margin"",""body movement verbs set3"",""galileo galilei vs nicolaus copernicus""]"
V071,动漫周边,candidate_2026-07-22_0e794cd9,true,200,16,13,3,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""friends"",""howls moving castle"",""neighbor totoro"",""ponyo"",""captain tsubasa""]"
V072,anime merch,candidate_2026-07-22_0e794cd9,true,200,104,80,24,0,false,false,false,PARTIAL,47,,MINOR,PARTIALLY,5,2,1,2,"[""busan boogi duck"",""captain tsubasa"",""looney tunes"",""slam dunk"",""the simpsons""]"
V073,明信片套装,candidate_2026-07-22_0e794cd9,true,200,22,5,17,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,4,0,0,4,"[""curi ai robot keyring mug notebook pen set"",""set"",""Cat-themed Red Envelopes"",""Dragon Year Red Envelopes"",""Floral Blessing Red Envelopes""]"
V074,postcard set,candidate_2026-07-22_0e794cd9,true,200,42,36,6,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""deer travel journal"",""curi ai robot full merch collection"",""ancient bronze beast full merch collection"",""ancient bronze beast merchandise collection"",""Cat-themed Red Envelopes""]"
V075,艺术微喷,candidate_2026-07-22_0e794cd9,true,200,85,5,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""western art development"",""AI Last Mile Problem — three reasons more tokens won't deploy AI: 1) Print & merch AI makes beautiful raster art but forgets bleed lines, spot colors, vector closures, CMYK profiles 2) 3D molding AI generates appealing concepts but not draft angles, draft-safe topology, STEP files for CNC 3) Compliance AI summarizes contracts well but misses jurisdiction-specific filing rules and signature workflows"",""sha wujing"",""sun wukong"",""tang seng""]"
V076,art print,candidate_2026-07-22_0e794cd9,true,200,113,80,33,0,false,false,false,PARTIAL,37,,MINOR,PARTIALLY,5,1,2,2,"[""dong paper village"",""colosseum"",""eiffel tower"",""great wall"",""petra""]"
V077,摇头公仔,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,PARTIAL,20,,MINOR,PARTIALLY,5,0,2,3,"[""Tang horse figurine ride-share driver"",""Tang horse figurine as ride-share driver"",""beijing"",""sanya"",""xian""]"
V078,bobblehead,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Tang horse figurine as ride-share driver"",""Tang horse figurine ride-share driver"",""sha wujing"",""sun wukong"",""tang seng""]"
V079,场景模型,candidate_2026-07-22_0e794cd9,true,200,9,5,4,0,false,false,true,PARTIAL,37,,MINOR,PARTIALLY,5,0,4,1,"[""beijing"",""nanjing"",""wuhan"",""national stadium bird nest"",""qing dynasty buzi""]"
V080,diorama,candidate_2026-07-22_0e794cd9,true,200,7,6,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""ESC键帽透明外壳程序员深夜敲代码赛博微缩小屋3D微距插画"",""creative designer studio"",""enter coder workspace"",""esc office meeting room"",""esc programmer workstation""]"
V081,角色卡通贴纸,candidate_2026-07-22_0e794cd9,true,200,35,30,5,0,false,false,false,PASS,55,,MINOR,PARTIALLY,5,2,3,0,"[""ancient bronze beast full character sheet"",""ancient bronze beast mood sticker collection"",""蒙奇·D·路飞红色丝带礼物主题极简插画海报"",""adventurer max"",""artist luna""]"
V082,character sticker pack,candidate_2026-07-22_0e794cd9,true,200,73,61,12,0,false,false,false,PASS,77,,MINOR,PARTIALLY,5,3,2,0,"[""Bronze worker mythical beast"",""Tang horse figurine ride-share driver"",""Office plant succulent buddy"",""Anthropomorphized rubber duck product manager"",""graduation alpaca""]"
V083,标志,candidate_2026-07-22_0e794cd9,true,200,121,80,41,0,false,false,false,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,3,2,"[""seoul"",""shanghai"",""made in india"",""made in japan"",""made in south korea""]"
V084,logo,candidate_2026-07-22_0e794cd9,true,200,61,53,8,0,false,false,false,PASS,77,,MINOR,PARTIALLY,5,4,1,0,"[""Meta lays off 8,000 workers and pivots with $115M America's Workforce Academy — crowd of office workers walking out of glass-and-stone Meta headquarters carrying cardboard 'PERSONAL ITEMS' boxes, prominent 'meta' wordmark + infinity-loop logo on the building, Meta blue #1877F2 as the single accent color on the logo signage only"",""PAW PARADISE Pet Shop brand identity moodboard"",""BREW & CO Coffee Shop brand identity moodboard"",""Golden Crust Bakery brand identity moodboard"",""GreenBasket Grocery brand identity moodboard""]"
V085,包装,candidate_2026-07-22_0e794cd9,true,200,92,80,12,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""Organic Rolled Oats"",""Double Chocolate Cookies"",""Italian Pasta Sauce"",""choco chip cookies"",""espresso coffee beans""]"
V086,package,candidate_2026-07-22_0e794cd9,true,200,5,3,2,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,3,0,3,0,"[""ISTJ vs ENFP package"",""ISTJ vs ENFP package"",""spring festival zh ISTJ vs ENFP package""]"
V087,标签,candidate_2026-07-22_0e794cd9,true,200,121,80,41,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""hot dog"",""strawberry cake"",""camera"",""label printer"",""courier logistics""]"
V088,label,candidate_2026-07-22_0e794cd9,true,200,99,80,19,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""label printer"",""lemon"",""orange"",""arabica coffee beans"",""artisan aged cheese""]"
V089,瓶子,candidate_2026-07-22_0e794cd9,true,200,13,12,1,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""french"",""japanese"",""korean"",""mexican"",""russian""]"
V090,bottle,candidate_2026-07-22_0e794cd9,true,200,4,2,2,0,false,true,true,PASS,72,,NONE,PARTIALLY,2,1,1,0,"[""smart hydration water bottle"",""Product: PORTABLE BLENDER BOTTLE | Tagline: Portable. Powerful. Personal. | Background: Pale mint light green | Ergonomic sketch count:4 steps (Grip carry / Drink / Blend / Rest) | Technical drawing: Front/Side/Top/Bottom orthographic mm dimensions, component list: Lid, Carry loop, Bottle body, Blade chamber, Base, Power button | Materials: BPA-free Tritan plastic, soft touch silicone, 304 stainless steel, ABS plastic | Core functions: 450ml capacity, 2000mAh battery, USB-C charging, 6-point stainless steel blade, leak-proof lid, non-slip silicone base | Supplementary: Capacity/battery/watt/RPM spec icons, fruit smoothie lifestyle render, 4-step usage flow""]"
V091,菜单,candidate_2026-07-22_0e794cd9,true,200,59,49,10,0,false,false,false,PASS,77,,MINOR,PARTIALLY,5,4,1,0,"[""Cream seafood chowder soup with shrimp mussels, blue berry garnish, mint citrus sparkling cocktail, shellfish appetizer plate, coastal seafood bistro menu sketch"",""family restaurant"",""restaurant"",""restaurant"",""the restaurant""]"
V092,menu,candidate_2026-07-22_0e794cd9,true,200,34,29,5,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""Cream seafood chowder soup with shrimp mussels, blue berry garnish, mint citrus sparkling cocktail, shellfish appetizer plate, coastal seafood bistro menu sketch"",""buddha jumps over the wall"",""four joy meatballs"",""kung pao chicken"",""sweet and sour ribs""]"
V093,名片,candidate_2026-07-22_0e794cd9,true,200,8,6,2,0,false,false,false,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""business card etiquette"",""adventurer max"",""artist luna"",""athlete zoe"",""child mia""]"
V094,business card,candidate_2026-07-22_0e794cd9,true,200,113,80,33,0,false,false,false,PARTIAL,30,,MINOR,PARTIALLY,5,0,3,2,"[""business card etiquette"",""microsoft ai dilemma 01 cover"",""microsoft ai dilemma 08 future path"",""nvidia strategy 03 more for more"",""nvidia strategy 04 complete strategy""]"
